Last_Updat,Age_F_Less,Age_F_01_0,Age_F_10_1,Age_F_20_2,Age_F_30_3,Age_F_40_4,Age_F_50_5,Age_F_60_6,Age_F_70_7,Age_F_80Pl,Age_F_Unk,Age_M_Less,Age_M_01_0,Age_M_10_1,Age_M_20_2,Age_M_30_3,Age_M_40_4,Age_M_50_5,Age_M_60_6,Age_M_70_7,Age_M_80Pl,Age_M_Unk,Age_Ttl_Le,Age_Ttl_01,Age_Ttl_10,Age_Ttl_20,Age_Ttl_30,Age_Ttl_40,Age_Ttl_50,Age_Ttl_60,Age_Ttl_70,Age_Ttl_80,Age_Ttl_Un,Sex_Ttl_F,Sex_Ttl_M,Sex_Ttl_Un,Race_Asian,Race_Black,Race_White,Race_Other,Race_Unk,Eth_Non_Hi,Eth_Hispan,Eth_Unk,FID,Record_Status,AmerIndAska,PacificIslander
2020/10/19 22:08:16+00,62,437,1557,4377,3229,2445,1745,989,543,470,0,96,454,1391,3968,3225,2465,1776,1009,459,248,0,161,900,2957,8380,6475,4923,3532,2002,1005,718,0,15854,15091,108,0.026,0.072,0.551,0.144,0.204,0.318,0.496,0.187,192,Past,0.003,0.001
2020/10/20 22:22:34+00,62,442,1563,4397,3238,2451,1751,993,545,469,0,96,457,1396,3974,3232,2478,1784,1011,462,250,0,161,908,2968,8406,6491,4942,3546,2008,1010,719,0,15911,15140,108,0.026,0.072,0.551,0.144,0.204,0.318,0.495,0.187,193,Past,0.003,0.001
2020/10/21 22:00:17+00,62,444,1569,4411,3240,2459,1754,996,545,470,0,96,458,1400,3980,3237,2480,1787,1015,465,251,0,161,911,2978,8426,6498,4952,3552,2915,1014,721,0,15950,15169,109,0.026,0.072,0.51,0.144,0.204,0.319,0.494,0.187,194,Past,0.003,0.001
2020/10/22 22:19:35+00,63,444,1567,4424,3249,2464,1761,998,545,472,0,97,463,1407,3991,3249,2489,1789,1018,468,251,0,163,916,2992,8450,6519,4966,3561,2020,1017,723,0,15996,15222,109,0.026,0.072,0.551,0.144,0.203,0.319,0.494,0.186,195,Past,0.003,0.001
2020/10/23 22:24:48+00,63,447,1580,4441,3255,2471,1764,1002,545,472,0,97,466,1411,3998,3257,2495,1797,1021,469,251,0,163,922,3000,8474,6533,4979,3572,2027,1018,723,0,16040,15262,109,0.026,0.073,0.551,0.144,0.203,0.32,0.493,0.187,196,Past,0.003,0.001
2020/10/24 22:02:22+00,63,447,1583,4457,3271,2474,1768,1003,545,464,0,98,468,1414,4009,3268,2500,1799,1023,469,251,0,164,924,3006,8501,6560,4987,3578,2030,1018,725,0,16085,15299,108,0.026,0.072,0.552,0.144,0.203,0.32,0.493,0.186,197,Past,0.003,0.001
2020/10/25 22:00:45+00,63,448,1596,4468,3275,2475,1770,1003,547,474,0,98,468,1414,4018,3274,2503,1801,1026,470,251,0,164,925,3019,8521,6570,4991,3582,2033,1021,725,0,16119,15323,109,0.026,0.072,0.552,0.144,0.203,0.321,0.493,0.186,198,Past,0.003,0.001
2020/10/26 22:00:59+00,63,451,1607,4480,3284,2485,1771,1008,552,474,0,97,470,1421,4036,3278,2507,1805,1030,473,253,0,163,930,3037,8550,6583,5005,3587,2042,1029,727,0,16175,15370,108,0.026,0.073,0.551,0.144,0.203,0.321,0.492,0.186,199,Past,0.003,0.001
2020/10/27 22:00:04+00,63,452,1615,4496,3297,2493,1773,1010,556,476,0,97,475,1426,4053,3293,2513,1810,1038,477,253,0,163,936,3050,8583,6611,5019,3594,2053,1037,729,0,16231,15435,109,0.026,0.073,0.551,0.145,,0.321,0.492,0.187,200,Past,0.003,0.001
2020/10/28 22:00:00+00,63,455,1625,4505,3304,2498,1779,1013,558,475,0,98,478,1427,4062,3302,2516,1811,1043,476,253,0,164,942,3061,8602,6627,5027,3601,2061,1038,728,0,16275,15466,110,0.026,0.073,0.551,0.145,0.203,0.322,0.491,0.187,201,Past,0.003,0.001
2020/10/29 22:00:00+00,64,457,1630,4514,3315,2501,1789,1017,562,476,0,98,480,1433,4073,3311,2522,1816,1045,478,253,0,165,946,3072,8622,6646,5036,3616,2067,1044,729,0,16325,15509,109,0.026,0.073,0.551,0.144,0.203,0.323,0.49,0.187,202,Past,0.003,0.001
2020/10/30 22:00:00+00,64,459,1635,4526,3329,2505,1793,1018,562,476,0,98,483,1441,4084,3320,2523,1819,1049,479,253,0,165,951,3085,8645,6669,5041,3623,2072,1044,729,0,16367,15549,108,0.026,0.073,0.55,0.144,0.203,0.323,0.49,0.187,203,Past,0.003,0.001
2020/10/31 22:00:00+00,64,462,1644,4552,3338,2514,1798,1024,562,476,0,98,483,1444,4105,3336,2528,1822,1051,480,254,0,165,954,3097,8692,6694,5055,3631,2080,1045,730,0,16434,15601,108,0.026,0.073,0.55,0.144,0.203,0.323,0.489,0.188,204,Past,0.003,0.001
2020/11/01 22:00:00+00,64,463,1647,4568,3345,2515,1800,1025,564,477,0,99,486,1446,4120,3350,2532,1823,1953,481,254,0,166,958,3102,8723,6715,5060,3634,2983,1948,731,0,16468,15644,108,0.026,0.073,0.55,0.144,0.203,0.323,0.489,0.188,205,Past,0.003,0.001
2020/11/02 22:00:00+00,65,463,1653,4584,3358,2518,1808,1024,564,478,0,99,490,1450,4127,3358,2537,1828,1055,480,256,0,167,962,3112,8746,6746,5068,3648,2084,1046,734,0,16515,15680,108,0.026,0.072,0.551,0.144,0.202,0.324,0.488,0.188,206,Past,0.003,0.001
2020/11/03 22:00:00+00,65,464,1658,4603,3366,2536,1819,1033,568,480,0,99,494,1455,4146,3377,2542,1842,1057,481,258,0,167,967,3122,8784,6763,5091,3673,2095,1051,738,0,16592,15751,108,0.027,0.072,0.551,0.144,0.202,0.325,0.488,0.188,207,Past,0.003,0.001
2020/11/04 22:00:00+00,66,462,1665,4625,3378,2546,1831,1037,569,482,0,99,490,1469,4172,3387,2552,1858,1063,484,258,0,168,961,3143,8835,6785,5111,3702,2105,1055,740,0,16661,15832,112,0.027,0.072,0.551,0.145,0.202,0.325,0.487,0.188,208,Past,0.003,0.001
2020/11/05 22:00:00+00,66,462,1671,4652,3396,2560,1837,1040,570,482,0,101,492,1472,4186,3404,2565,1863,1068,489,259,0,170,963,3152,8877,6821,5138,3712,2113,1061,741,0,16736,15899,113,0.026,0.072,0.552,0.144,0.201,0.326,0.486,0.188,209,Past,0.003,0.001
2020/11/06 22:00:00+00,66,464,1687,4681,3413,2574,1845,1041,574,482,0,101,496,1482,4214,3418,2577,1874,1071,493,259,0,170,969,3178,8935,6852,5164,3731,2118,1069,741,0,16828,15985,115,0.026,0.072,0.552,0.144,0.201,0.327,0.485,0.188,210,Past,0.003,0.001
2020/11/07 22:00:00+00,66,465,1691,4701,3421,2581,1847,1042,575,484,0,101,498,1489,4235,3425,2581,1874,1073,493,259,0,170,972,3189,8976,6867,5175,3733,2121,1070,743,0,16873,16028,115,0.027,0.072,0.552,0.144,0.202,0.327,0.485,0.188,211,Past,0.003,0.001
2020/11/08 22:00:53+00,66,466,1704,4721,3439,2591,1850,1048,575,484,0,101,499,1494,4260,3443,2594,1884,1077,496,261,0,170,974,3207,9021,6903,5198,3746,2131,1073,745,0,16944,16109,115,0.027,0.072,0.552,0.144,0.201,0.327,0.485,0.188,212,Past,0.003,0.001
2020/11/09 22:00:53+00,66,466,1713,4768,3456,2602,1861,1053,576,484,0,102,500,1506,4296,3469,2604,1896,1085,499,264,0,171,975,3228,9104,6946,5219,3769,2144,1077,748,0,17045,16221,116,0.027,0.072,0.552,0.144,0.201,0.328,0.484,0.188,213,Past,0.003,0.001
2020/11/10 22:00:53+00,66,467,1722,4791,3471,2613,1875,1061,579,486,0,103,502,1514,4323,3496,2613,1902,1089,502,267,0,172,978,3245,9156,6989,5239,3789,2155,1083,753,0,17131,16311,117,0.026,0.072,0.552,0.144,0.201,0.329,0.483,0.188,214,Past,0.003,0.001
2020/11/11 22:00:53+00,66,468,1736,4833,3486,2628,1886,1070,581,486,0,104,503,1524,4351,3520,2630,1913,1095,505,266,0,173,980,3269,9226,7029,5271,3811,2170,1088,752,0,17240,16411,118,0.026,0.072,0.553,0.144,0.201,0.329,0.483,0.188,215,Past,0.003,0.001
2020/11/12 22:00:00+00,68,472,1743,4866,3506,2642,1894,1074,583,487,0,105,505,1530,4384,3544,2642,1922,1099,509,267,0,176,986,3282,9292,7073,5297,3828,2178,1094,754,0,17335,16507,118,0.026,0.073,0.553,0.143,0.201,0.33,0.481,0.189,216,Past,0.003,0.001
2020/11/13 22:00:00+00,68,477,1756,4901,3532,2661,1904,1079,585,493,0,105,519,1539,4422,3565,2657,1940,1104,510,269,0,176,1005,3304,9365,7120,5331,3856,2188,1097,762,0,17456,16630,118,0.026,0.073,0.553,0.143,0.201,0.331,0.48,0.189,217,Past,0.003,0.001
2020/11/14 22:00:00+00,68,479,1770,4944,3569,2679,1920,1091,589,493,0,105,527,1548,4464,3599,2677,1957,1119,515,270,0,176,1015,3327,9452,7192,5369,3889,2215,1106,763,0,17602,16781,111,0.026,0.073,0.553,0.143,0.201,0.331,0.48,0.189,218,Past,0.003,0.001
2020/11/15 22:15:00+00,68,481,1780,4959,3583,2685,1924,1095,590,493,0,105,529,1555,4483,3604,2681,1966,1123,517,270,0,176,1019,3344,9486,7211,5379,3902,2223,1109,763,0,17658,16833,121,0.026,0.073,0.553,0.142,0.201,0.331,0.479,0.189,219,Past,0.003,0.001
2020/11/16 22:15:00+00,69,482,1789,4983,3594,2699,1929,1101,592,494,0,105,533,1563,4510,3616,2696,1971,1129,520,273,0,177,1024,3361,9537,7234,5408,3912,2235,1114,767,0,17732,16916,121,0.026,0.073,0.553,0.142,0.203,0.331,0.478,0.191,220,Past,0.003,0.001
2020/11/17 22:15:00+00,70,488,1799,5026,3616,2715,1947,1113,602,495,0,106,539,1568,4534,3640,2719,1983,1141,524,274,0,179,1036,3376,9604,7280,5447,3942,2259,1128,769,0,17871,17028,121,0.026,0.073,0.554,0.142,0.201,0.331,0.478,0.19,221,Past,0.003,0.001
2020/11/18 22:15:00+00,70,493,1816,5080,3643,2739,1964,1124,607,497,0,106,544,1579,4575,3671,2734,1998,1155,531,277,0,179,1046,3405,9699,7339,5486,3974,2284,1140,774,0,18033,17170,123,0.026,0.073,0.555,0.141,0.201,0.332,0.477,0.191,222,Past,0.003,0.001
2020/11/19 22:00:00+00,71,499,1839,5121,3679,2760,1973,1134,609,499,0,106,550,1591,4617,3696,2755,2014,1162,536,279,0,180,1058,3441,9783,7401,5528,3999,2301,1147,778,0,18184,17306,126,0.026,0.074,0.555,0.141,0.201,0.333,0.476,0.191,223,Past,0.003,0.001
2020/11/20 22:00:00+00,72,503,1859,5176,3717,2784,2004,1145,612,500,0,106,557,1600,4672,3731,2785,2033,1177,544,280,0,181,1069,3470,9892,7475,5582,4050,2327,1158,780,0,18372,17485,127,0.026,0.074,0.555,0.14,0.2,0.334,0.475,0.191,224,Past,0.003,0.001
2020/11/21 22:00:00+00,72,508,1880,5210,3737,2796,2017,1148,613,501,0,108,559,1611,4699,3745,2795,2038,1185,545,281,0,183,1076,3502,9953,7509,5604,4068,2338,1160,782,0,18482,17566,127,0.026,0.074,0.555,0.14,0.2,0.334,0.475,0.191,225,Past,0.003,0.001
2020/11/22 22:00:00+00,72,516,1890,5255,3767,2810,2030,1153,618,503,0,108,564,1622,4740,3777,2809,2053,1193,547,282,0,183,1089,3523,10039,7571,5632,4096,2351,1167,785,0,18614,17695,127,0.026,0.074,0.556,0.14,0.2,0.334,0.475,0.191,226,Past,0.003,0.001
2020/11/23 22:00:00+00,72,515,1905,5318,3802,2837,2056,1166,624,504,0,108,572,1633,4782,3801,2831,2061,1202,558,284,0,183,1096,3549,10142,7629,5681,4130,2372,1184,788,0,18799,17832,123,0.026,0.074,0.556,0.14,0.2,0.335,0.474,0.191,227,Past,0.003,0.001
2020/11/24 22:00:00+00,72,518,1920,5374,3837,2868,2071,1183,628,511,0,111,581,1646,4826,3845,2858,2078,1220,561,287,0,186,1108,3577,10243,7709,5739,4162,2407,1191,798,0,18982,18013,125,0.027,0.074,0.557,0.14,0.199,0.337,0.473,0.19,228,Past,0.003,0.001
2020/11/25 22:00:00+00,72,520,1922,5390,3854,2874,2081,1185,630,512,0,111,580,1654,4839,3854,2861,2095,1226,564,288,0,186,1109,3587,10273,7735,5748,4189,2415,1196,800,0,19040,18072,126,0.026,0.074,0.558,0.139,0.198,0.338,0.472,0.19,229,Past,0.003,0.001
2020/11/26 22:09:32+00,72,520,1925,5412,3875,2883,2090,1189,634,518,0,111,583,1662,4867,3870,2869,2106,1229,567,292,0,186,1112,3598,10323,7773,5765,4209,2422,1203,810,0,19118,18156,127,0.026,0.074,0.559,0.139,0.198,0.338,0.472,0.19,230,Past,0.003,0.001
2020/11/27 22:09:45+00,73,527,1944,5449,3904,2909,2105,1197,639,520,0,111,589,1675,4905,3899,2881,2115,1234,569,294,0,187,1125,3630,10398,7831,5803,4233,2435,1210,814,0,19267,18272,127,0.026,0.074,0.559,0.139,0.197,0.339,0.471,0.19,231,Past,0.003,0.001
2020/11/28 22:00:00+00,74,531,1948,5495,3924,2923,2120,1204,638,521,0,111,592,1685,4948,3928,2898,2129,1240,570,294,0,188,1132,3644,10484,7880,5834,4263,2448,1210,815,0,19378,18395,125,0.027,0.074,0.559,0.139,0.197,0.34,0.471,0.19,232,Past,0.003,0.001
2020/11/29 22:00:00+00,75,536,1952,5517,3949,2928,2133,1205,640,521,0,111,593,1687,4967,3952,2905,2139,1245,571,294,0,189,1138,3650,10525,7929,5846,4286,2454,1213,815,0,19456,18464,125,0.026,0.074,0.56,0.139,0.197,0.34,0.47,0.19,233,Past,0.003,0.001
2020/11/30 22:00:00+00,77,541,1972,5558,3990,2948,2153,1220,653,525,0,111,599,1710,5005,3981,2927,2156,1252,576,296,0,191,1150,3693,10604,8000,5888,4323,2476,1231,821,0,19637,18613,125,0.027,0.074,0.56,0.139,0.196,0.341,0.469,0.19,234,Past,0.003,0.001
2020/12/01 22:00:00+00,78,546,1986,5609,4031,2975,2186,1244,660,531,0,111,606,1724,5043,4018,2949,2175,1273,585,297,0,192,1162,3721,10692,8078,5939,4375,2523,1247,828,0,19846,18781,130,0.026,0.074,0.561,0.139,0.196,0.343,0.468,0.189,235,Past,0.003,0.001
2020/12/02 22:00:14+00,78,550,1997,5645,4057,2993,2205,1252,664,533,0,114,611,1736,5078,4053,2979,2190,1279,591,300,0,195,1171,3744,10763,8139,5987,4409,2538,1258,833,0,19974,18931,132,0.026,0.074,0.561,0.139,0.196,0.343,0.467,0.19,236,Past,0.003,0.001
2020/12/03 22:00:14+00,78,558,2004,5685,4086,3010,2220,1260,665,533,0,115,623,1748,5107,4077,2985,2198,1285,594,303,0,196,1191,3763,10832,8192,6011,4432,2552,1262,836,0,20099,19035,133,0.026,0.074,0.561,0.139,0.195,0.344,0.467,0.189,237,Past,0.003,0.001
2020/12/04 22:00:14+00,80,564,2013,5740,4123,3030,2235,1268,666,538,0,118,628,1759,5145,4107,3005,2219,1290,599,304,0,201,1202,3783,10925,8260,6052,4468,2565,1268,842,0,20257,19174,133,0.027,0.074,0.562,0.139,0.195,0.345,0.466,0.189,238,Past,0.003,0.001
2020/12/05 22:00:14+00,85,569,2038,5785,4160,3051,2257,1281,673,544,0,120,636,1776,5197,4146,3019,2239,1302,605,307,0,208,1215,3825,11022,8336,6087,4510,2590,1281,851,0,20443,19347,135,0.027,0.074,0.562,0.139,0.194,0.346,0.466,0.189,239,Past,0.003,0.001
2020/12/06 22:00:14+00,84,577,2056,5836,4185,3074,2267,1288,678,547,0,120,644,1793,5242,4174,3035,2246,1310,609,309,0,207,1231,3860,11118,8389,6126,4527,2605,1290,856,0,20592,19482,135,0.027,0.075,0.562,0.139,0.194,0.346,0.466,0.188,240,Past,0.003,0.001
2020/12/07 22:00:14+00,86,589,2072,5868,4221,3090,2282,1295,681,549,0,121,649,1805,5276,4204,3051,2264,1316,613,312,0,210,1248,3889,11185,8455,6158,4560,2618,1297,861,0,20733,19611,137,0.027,0.075,0.563,0.139,0.193,0.346,0.466,0.188,241,Past,0.003,0.001
2020/12/08 22:00:14+00,88,598,2094,5910,4260,3118,2301,1307,687,551,0,122,658,1825,5329,4239,3075,2277,1328,618,313,0,213,1266,3931,11280,8529,6211,4592,2642,1308,864,0,20914,19784,138,0.027,0.075,0.563,0.139,0.193,0.347,0.466,0.188,242,Past,0.003,0.001
2020/12/09 22:00:14+00,88,604,2105,5949,4276,3140,2311,1318,693,555,0,124,664,1836,5356,4263,3091,2298,1337,630,315,0,215,1278,3952,11346,8570,6249,4624,2662,1326,870,0,21039,19914,139,0.027,0.075,0.563,0.139,0.193,0.348,0.465,0.188,243,Past,0.003,0.001
2020/12/10 22:00:14+00,90,620,2123,5999,4318,3177,2339,1331,699,561,0,126,678,1869,5402,4298,3128,2319,1351,634,318,0,219,1308,4003,11442,8648,6323,4673,2688,1336,879,0,21257,20123,139,0.027,0.075,0.563,0.138,0.192,0.349,0.464,0.187,244,Past,0.003,0.001
2020/12/11 22:00:14+00,90,629,2137,6053,4349,3206,2364,1350,709,565,0,127,685,1894,5449,4330,3161,2343,1366,635,320,0,220,1324,4042,11543,8711,6385,4722,2722,1347,885,0,21452,20310,139,0.027,0.075,0.563,0.139,0.192,0.349,0.464,0.187,245,Past,0.003,0.001
2020/12/12 22:00:14+00,90,633,2144,6088,4374,3226,2380,1360,713,566,0,127,691,1910,5483,4356,3171,2355,1375,635,320,0,220,1334,4065,11612,8762,6415,4750,2741,1351,886,0,21574,20423,139,0.027,0.075,0.563,0.139,0.192,0.349,0.464,0.187,246,Past,0.003,0.001
2020/12/13 22:00:14+00,91,637,2157,6133,4406,3253,2397,1372,717,570,0,128,699,1925,5523,4391,3190,2371,1384,637,321,0,222,1346,4093,11697,8829,6461,4783,2762,1357,891,0,21733,20569,139,0.027,0.075,0.563,0.139,0.192,0.349,0.464,0.187,247,Past,0.003,0.001
2020/12/14 22:00:00+00,90,649,2178,6183,4456,3281,2424,1388,721,576,0,130,708,1952,5569,4438,3219,2393,1394,642,324,0,223,1367,4141,11793,8926,6518,4832,2788,1367,901,0,21946,20769,141,0.027,0.075,0.564,0.139,0.191,0.349,0.464,0.186,248,Past,0.003,0.001
2020/12/15 22:00:00+00,90,665,2219,6256,4520,3316,2465,1408,729,580,0,132,721,1985,5621,4510,3281,2438,1412,650,328,0,225,1396,4215,11918,9062,6616,4919,2826,1383,909,0,22248,21078,143,0.027,0.075,0.564,0.139,0.19,0.35,0.464,0.186,249,Past,0.003,0.001
2020/12/16 22:00:00+00,90,680,2237,6307,4557,3333,2485,1420,740,582,0,134,729,1994,5679,4551,3308,2463,1420,651,329,0,227,1419,4242,12030,9141,6660,4964,2846,1395,912,0,22431,21258,147,0.027,0.075,0.564,0.139,0.19,0.35,0.465,0.186,250,Past,0.003,0.001
2020/12/17 22:00:00+00,92,699,2266,6360,4616,3370,2511,1447,751,598,0,136,742,2026,5741,4600,3348,2493,1445,658,332,0,231,1451,4303,12145,9249,6737,5021,2899,1414,931,0,22710,21521,150,0.027,0.075,0.565,0.139,0.19,0.35,0.464,0.186,251,Past,0.003,0.001
2020/12/18 22:00:00+00,92,710,2289,6416,4670,3394,2545,1453,757,610,0,137,753,2039,5786,4645,3364,2525,1463,664,332,0,232,1473,4339,12246,9348,6777,5089,2923,1426,943,0,22936,21708,152,0.027,0.075,0.565,0.138,0.19,0.351,0.464,0.186,252,Past,0.003,0.001
2020/12/19 22:00:00+00,93,716,2297,6464,4699,3411,2554,1459,759,612,0,140,760,2054,5824,4681,3379,2547,1468,667,334,0,236,1486,4362,12332,9413,6809,5120,2934,1431,947,0,23064,21854,152,0.027,0.075,0.566,0.138,0.19,0.351,0.463,0.186,253,Past,0.003,0.001
2020/12/20 22:00:00+00,93,722,2318,6532,4752,3449,2574,1474,762,614,0,140,766,2082,5877,4718,3417,2565,1479,668,336,0,236,1498,4411,12454,9503,6885,5159,2960,1435,951,0,23290,22048,154,0.027,0.075,0.566,0.138,0.19,0.351,0.463,0.185,254,Past,0.003,0.001
2020/12/21 22:00:00+00,93,730,2351,6615,4796,3487,2611,1488,773,626,0,141,778,2111,5936,4768,3457,2591,1493,675,346,0,237,1521,4474,12598,9598,6963,5222,2989,1454,973,0,23570,22296,163,0.027,0.075,0.567,0.138,0.189,0.352,0.463,0.185,255,Past,0.003,0.001
2020/12/22 22:00:00+00,96,739,2383,6696,4876,3533,2647,1520,784,637,0,144,802,2142,6020,4825,3510,2627,1511,687,355,0,243,1554,4537,12764,9736,7063,5295,3039,1477,993,0,23911,22623,167,0.028,0.075,0.568,0.138,0.188,0.353,0.463,0.184,256,Past,0.003,0.001
2020/12/23 22:00:00+00,96,752,2403,6749,4912,3561,2667,1532,786,642,0,144,807,2164,6064,4858,3548,2642,1526,693,360,0,243,1572,4580,12861,9806,7130,5330,3066,1485,1003,0,24100,22806,170,0.027,0.075,0.568,0.138,0.187,0.354,0.463,0.184,257,Past,0.003,0.001
2020/12/24 22:00:00+00,99,767,2422,6815,4958,3596,2693,1550,798,645,0,144,816,2181,6109,4908,3583,2669,1539,701,367,0,246,1596,4616,12974,9903,7201,5384,3099,1505,1013,0,24343,23017,177,0.027,0.075,0.568,0.138,0.187,0.354,0.462,0.184,258,Past,0.003,0.001
2020/12/25 22:00:00+00,99,780,2427,6856,4979,3615,2707,1561,800,646,0,145,824,2191,6144,4937,3600,2682,1548,706,368,0,247,1617,4631,13051,9953,7237,5411,3119,1512,1015,0,24470,23145,178,0.027,0.075,0.568,0.138,0.187,0.354,0.462,0.184,259,Past,0.003,0.001
2020/12/26 22:00:00+00,99,784,2448,6917,5034,3644,2734,1573,801,652,0,148,829,2212,6193,4986,3628,2710,1559,709,369,0,250,1626,4673,13162,10057,7294,5466,3142,1516,1022,0,24686,23343,179,0.027,0.075,0.568,0.138,0.187,0.354,0.462,0.184,260,Past,0.003,0.001
2020/12/27 22:00:00+00,104,786,2464,6951,5055,3660,2746,1580,809,656,0,150,835,2222,6207,5012,3645,2715,1564,713,372,0,257,1634,4699,13210,10104,7327,5483,3153,1528,1029,0,24811,23435,178,0.027,0.075,0.568,0.138,0.187,0.355,0.462,0.184,261,Past,0.003,0.001
2020/12/28 22:00:00+00,105,794,2495,7017,5106,3689,2781,1602,815,663,0,153,851,2251,6264,5065,3684,2750,1592,720,375,0,261,1658,4759,13333,10208,7396,5553,3203,1541,1039,0,25067,23705,179,0.028,0.075,0.568,0.138,0.187,0.356,0.461,0.183,262,Past,0.003,0.001
2020/12/29 22:00:00+00,105,805,2531,7110,5172,3761,2821,1626,828,677,0,153,862,2289,6326,5150,3740,2794,1604,731,384,0,261,1680,4833,13489,10359,7524,5636,3239,1565,1062,0,25436,24033,179,0.028,0.076,0.568,0.138,0.186,0.357,0.461,0.182,263,Past,0.003,0.001
2020/12/30 22:00:00+00,107,820,2552,7188,5247,3795,2853,1645,835,692,0,157,874,2310,6394,5202,3768,2822,1622,741,390,0,267,1707,4875,13635,10486,7586,5697,3276,1582,1083,0,25734,24280,180,0.028,0.076,0.568,0.138,0.186,0.358,0.46,0.182,264,Past,0.003,0.001
2020/12/31 22:00:00+00,109,825,2576,7241,5288,3828,2883,1665,843,701,0,159,881,2324,6432,5243,3791,2846,1635,752,394,0,271,1719,4913,13726,10568,7642,5751,3308,1601,1096,0,25959,24457,179,0.028,0.076,0.568,0.138,0.186,0.358,0.46,0.182,265,Past,0.003,0.001
2021/01/01 22:00:34+00,110,833,2600,7324,5365,3865,2918,1688,850,706,0,160,893,2347,6495,5296,3833,2877,1655,755,400,0,273,1739,4960,13873,10698,7721,5817,3351,1611,1107,0,26259,24711,180,0.028,0.076,0.568,0.138,0.186,0.358,0.46,0.182,266,Past,0.003,0.001
2021/01/02 22:00:00+00,111,838,2624,7367,5411,3894,2944,1700,856,713,0,162,907,2367,6548,5341,3858,2903,1667,757,408,0,276,1758,5004,13970,10789,7775,5870,3375,1619,1122,0,26458,24918,182,0.028,0.076,0.567,0.138,0.186,0.357,0.46,0.182,267,Past,0.003,0.001
2021/01/03 22:00:26+00,112,848,2644,7423,5458,3922,2965,1711,867,718,0,167,916,2379,6597,5380,3886,2916,1687,763,415,0,282,1777,5036,14075,10875,7831,5904,3406,1636,1134,0,26668,25106,182,0.028,0.076,0.568,0.138,0.186,0.357,0.461,0.182,268,Past,0.003,0.001
2021/01/04 22:00:57+00,111,866,2699,7513,5543,3989,3006,1732,874,732,0,169,929,2405,6692,5448,3938,2951,1714,782,425,0,283,1809,5117,14265,11028,7950,5981,3455,1662,1158,0,27065,25453,190,0.028,0.076,0.568,0.139,0.185,0.358,0.461,0.181,269,Past,0.003,0.001
2021/01/05 22:00:57+00,114,884,2745,7575,5587,4054,3043,1745,886,740,0,167,947,2436,6748,5490,3990,2984,1726,786,431,0,284,1845,5194,14385,11115,8067,6050,3480,1678,1172,2,27373,25705,194,0.028,0.076,0.568,0.139,0.185,0.358,0.462,0.181,270,Past,0.003,0.001
2021/01/06 22:00:57+00,117,894,2775,7656,5679,4084,3087,1780,902,745,0,171,967,2460,6820,5563,4027,3023,1754,804,434,0,291,1875,5248,14539,11280,8134,6133,3543,1712,1180,0,27719,26023,193,0.028,0.076,0.568,0.139,0.184,0.358,0.461,0.18,271,Past,0.003,0.001
2021/01/07 22:00:57+00,119,916,2814,7747,5788,4161,3158,1808,919,754,0,175,999,2505,6893,5652,4084,3083,1791,815,444,0,297,1929,5332,14703,11475,8268,6264,3607,1740,1199,0,28184,26441,189,0.028,0.076,0.569,0.139,0.183,0.358,0.462,0.18,272,Past,0.003,0.001
2021/01/08 22:00:57+00,120,933,2843,7814,5844,4206,3193,1832,935,762,0,176,1016,2541,6946,5706,4130,3122,1822,825,448,0,299,1964,5397,14823,11586,8359,6339,3662,1766,1211,0,28482,26732,192,0.028,0.076,0.569,0.139,0.183,0.359,0.461,0.18,273,Past,0.003,0.001
2021/01/09 22:00:57+00,122,946,2874,7876,5882,4242,3218,1851,941,764,0,178,1028,2564,7003,5753,4158,3149,1842,836,451,0,303,1989,5451,14942,11671,8423,6391,3701,1783,1216,0,28716,26962,192,0.029,0.076,0.569,0.139,0.183,0.36,0.461,0.179,274,Past,0.003,0.001
2021/01/10 22:00:57+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,Past,0,0
2021/01/11 10:00:40+00,129,966,2929,8015,5985,4329,3265,1886,953,773,0,182,1041,2606,7117,5861,4215,3198,1872,851,458,0,314,2022,5548,15196,11882,8567,6488,3766,1810,1232,0,29230,27401,194,0.029,0.076,0.569,0.139,0.182,0.36,0.461,0.179,276,Past,0.003,0.001
2021/01/12 22:00:57+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,Past,0,0
2021/01/13 22:00:57+00,139,1001,3012,8187,6150,4446,3358,1950,983,789,0,186,1079,2663,7256,6015,4325,3282,1927,871,468,0,328,2095,5689,15508,12203,8794,6666,3885,1860,1258,0,30015,28072,199,0.029,0.076,0.571,0.139,0.182,0.36,0.461,0.179,278,Past,0.003,0.001
2021/01/14 22:00:57+00,141,1041,3071,8331,6286,4542,3404,1984,997,809,0,188,1116,2715,7368,6135,4411,3338,1950,885,480,0,332,2172,5800,15764,12460,8978,6768,3942,1888,1290,0,30606,28586,202,0.029,0.076,0.57,0.14,0.181,0.36,0.462,0.178,279,Past,0.003,0.001
