Date,Notes,Zip_76574,Zip_78605,Zip_78610,Zip_78612,Zip_78613,Zip_78615,Zip_78616,Zip_78617,Zip_78620,Zip_78621,Zip_78626,Zip_78628,Zip_78634,Zip_78640,Zip_78641,Zip_78642,Zip_78644,Zip_78645,Zip_78652,Zip_78653,Zip_78654,Zip_78660,Zip_78663,Zip_78664,Zip_78665,Zip_78669,Zip_78681,Zip_78701,Zip_78702,Zip_78703,Zip_78704,Zip_78705,Zip_78712,Zip_78717,Zip_78719,Zip_78721,Zip_78722,Zip_78723,Zip_78724,Zip_78725,Zip_78726,Zip_78727,Zip_78728,Zip_78729,Zip_78730,Zip_78731,Zip_78732,Zip_78733,Zip_78734,Zip_78735,Zip_78736,Zip_78737,Zip_78738,Zip_78739,Zip_78741,Zip_78742,Zip_78744,Zip_78745,Zip_78746,Zip_78747,Zip_78748,Zip_78749,Zip_78750,Zip_78751,Zip_78752,Zip_78753,Zip_78754,Zip_78756,Zip_78757,Zip_78758,Zip_78759,FID
2020/12/21 22:00:00+00,,1,0,85,26,123,15,7,1396,17,244,2,1,20,13,110,0,4,275,231,1395,13,4065,1,102,11,187,46,482,1120,630,1762,1246,25,116,102,544,259,1209,1639,710,322,660,775,232,159,537,358,185,538,589,217,131,604,274,2556,56,2950,1966,687,965,1773,772,512,417,901,2603,1171,205,625,2237,875,321
2020/12/22 22:00:00+00,,1,0,87,26,124,15,7,1412,18,244,2,1,20,14,114,0,4,281,237,1411,13,4144,1,103,11,190,46,491,1135,642,1787,1249,25,117,104,553,266,1222,1660,714,326,670,785,235,160,552,376,190,554,600,223,134,622,278,2583,59,2984,2005,703,978,1808,788,519,421,909,2621,1185,208,634,2264,889,322
2020/12/23 22:00:00+00,,1,0,87,26,126,15,7,1423,18,244,2,1,19,14,114,0,4,282,242,1435,13,4180,1,103,11,193,46,492,1141,652,1803,1253,25,117,104,556,271,1231,1667,717,328,674,795,239,161,559,376,195,559,607,229,135,632,281,2605,59,2999,2030,713,982,1819,797,524,423,913,2632,1193,209,638,2279,899,323
2020/12/24 22:00:00+00,,1,0,87,27,126,15,7,1435,18,244,3,1,19,14,114,0,4,286,247,1446,13,4217,1,103,11,198,47,496,1147,656,1815,1262,25,117,107,559,272,1248,1677,718,331,681,800,241,163,567,377,195,562,610,230,137,642,289,2626,61,3042,2061,723,990,1840,810,533,425,922,2659,1202,211,645,2304,910,324
2020/12/25 22:00:00+00,,1,0,87,27,126,15,7,1442,18,245,3,1,19,14,115,0,4,294,249,1458,13,4241,1,103,11,203,47,502,1150,659,1829,1265,25,118,107,561,274,1253,1679,718,331,684,803,241,164,572,381,196,563,616,231,137,652,294,2639,61,3048,2070,729,994,1850,817,533,428,927,2667,1205,211,652,2316,926,325
2020/12/26 22:00:00+00,,1,0,87,27,127,15,7,1463,18,245,3,1,19,14,115,0,4,295,253,1472,13,4288,1,103,11,205,47,505,1156,660,1848,1268,25,118,110,562,278,1264,1702,725,335,689,809,241,164,578,383,197,567,623,232,137,658,295,2658,62,3088,2084,741,999,1864,825,542,432,940,2683,1209,213,661,2333,934,326
2020/12/27 22:00:00+00,,1,0,87,27,127,15,7,1465,18,245,3,1,20,14,115,0,4,296,253,1485,13,4318,1,103,11,206,47,506,1162,668,1856,1274,25,118,110,564,278,1269,1709,726,336,692,813,243,166,582,385,197,572,623,234,137,663,295,2668,62,3101,2095,746,1005,1874,828,545,436,941,2692,1214,215,662,2339,937,327
2020/12/28 21:59:59+00,,1,0,87,28,128,15,7,1481,18,246,3,1,20,14,116,0,4,304,256,1506,13,4382,1,103,11,209,47,510,1166,669,1876,1277,25,120,111,572,282,1279,1724,728,339,698,820,244,170,594,395,198,586,639,236,137,675,303,2690,63,3133,2119,754,1019,1896,837,550,440,951,2713,1231,218,666,2360,953,328
2020/12/29 21:59:59+00,,1,0,89,29,129,15,7,1499,19,248,3,1,20,15,120,0,4,306,262,1530,13,4458,1,103,11,214,50,514,1172,675,1896,1278,25,120,112,576,283,1288,1743,736,346,717,835,247,174,615,401,198,595,651,238,138,691,313,2726,64,3178,2151,762,1029,1941,861,562,450,955,2749,1252,218,670,2391,972,329
2020/12/30 21:59:59+00,,2,0,90,29,129,15,7,1509,19,250,3,1,27,15,121,0,4,310,263,1554,13,4528,1,103,11,215,52,521,1182,681,1914,1284,25,122,113,584,285,1300,1751,738,349,730,845,252,176,617,402,200,609,661,241,139,701,316,2745,69,3209,2177,770,1046,1964,881,566,451,963,2776,1265,221,674,2426,987,330
2020/12/31 21:59:59+00,,2,0,92,29,129,15,9,1518,19,250,3,1,30,15,122,0,4,310,265,1564,13,4565,1,105,11,217,52,525,1194,686,1925,1290,25,125,116,587,289,1309,1762,742,350,747,853,252,178,623,411,201,615,668,242,139,708,320,2764,74,3236,2197,772,1057,1979,887,575,455,971,2793,1274,223,680,2441,995,331
2021/01/01 21:59:59+00,,2,0,92,36,129,15,9,1532,19,252,3,1,30,15,122,0,4,318,267,1579,13,4617,1,105,11,220,52,528,1215,689,1953,1291,25,126,117,590,290,1314,1770,748,355,765,864,254,182,631,412,204,625,673,248,139,721,324,2794,74,3266,2233,781,1071,2015,903,584,457,980,2824,1288,226,685,2456,1010,332
2021/01/02 21:59:59+00,,2,0,93,37,129,15,9,1548,19,254,3,1,30,15,124,0,4,318,271,1603,13,4663,1,105,11,226,52,530,1232,695,1974,1293,25,127,117,594,290,1318,1781,750,358,769,871,257,182,638,417,205,628,677,254,139,727,330,2816,74,3280,2260,792,1078,2031,908,589,461,986,2851,1294,229,690,2470,1015,333
2021/01/03 21:59:59+00,,2,0,94,36,129,15,8,1554,19,254,3,1,32,15,124,0,4,320,271,1618,13,4715,1,105,11,234,52,533,1245,700,1986,1293,25,127,117,599,292,1324,1794,754,365,773,884,258,183,645,427,207,638,687,254,139,739,335,2832,74,3301,2280,793,1084,2050,923,592,462,991,2877,1301,232,695,2479,1025,334
2021/01/04 21:59:59+00,,2,0,95,36,129,15,8,1577,20,258,3,1,32,15,129,0,4,327,275,1648,14,4819,1,105,11,237,52,538,1264,703,2004,1305,25,127,118,608,296,1345,1818,762,378,786,898,263,186,650,438,207,644,704,256,139,749,341,2865,75,3354,2316,796,1100,2074,942,599,471,997,2904,1313,235,704,2522,1046,335
2021/01/05 21:59:59+00,,3,0,95,36,129,16,8,1594,20,259,5,1,32,15,129,0,4,331,275,1664,16,4886,1,105,11,238,53,543,1271,710,2027,1309,25,128,120,620,296,1366,1830,770,386,799,905,265,188,657,444,211,658,710,260,140,753,347,2887,75,3386,2342,803,1112,2096,951,608,477,1005,2948,1320,238,709,2549,1059,336
2021/01/06 21:59:59+00,,3,0,96,36,129,16,8,1607,20,260,5,1,32,15,130,0,4,356,279,1695,17,4957,1,107,11,243,55,546,1288,724,2042,1311,25,132,120,627,298,1387,1850,773,395,813,924,271,190,665,448,212,663,714,260,139,763,357,2904,75,3408,2379,809,1132,2133,970,617,479,1013,2992,1338,238,718,2572,1086,337
2021/01/07 21:59:59+00,,2,0,97,37,129,16,8,1631,20,260,5,1,32,14,131,0,4,363,282,1733,17,5051,1,108,11,247,54,551,1314,735,2066,1316,25,133,124,641,307,1400,1865,789,406,831,951,275,195,674,464,215,670,726,261,139,784,370,2940,75,3465,2426,822,1156,2187,993,618,484,1022,3025,1362,242,738,2604,1112,338
2021/01/08 21:59:59+00,,2,0,97,37,130,16,8,1646,20,261,5,1,32,14,132,0,4,365,284,1756,17,5112,1,110,11,258,56,552,1324,740,2090,1319,25,137,125,650,310,1417,1886,795,417,839,960,284,198,676,469,218,677,729,262,142,799,377,2949,75,3489,2452,837,1169,2223,1007,625,488,1036,3057,1386,246,742,2626,1128,339
2021/01/09 21:59:59+00,,0,0,95,32,130,3,4,1663,2,261,1,0,29,1,132,0,0,372,286,1768,13,5196,1,111,11,261,56,557,1334,742,2106,1320,25,138,125,656,310,1426,1891,804,422,844,976,286,199,683,474,219,682,736,263,140,805,382,2972,75,3513,2478,846,1173,2246,1016,627,492,1041,3079,1397,247,748,2644,1138,340
2021/01/10 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341
2021/01/11 21:59:59+00,,0,0,99,37,130,16,8,1702,20,262,5,1,34,1,133,0,0,375,290,1795,13,5319,1,112,11,264,58,569,1354,762,2142,1325,25,138,127,664,315,1455,1922,811,430,863,993,288,207,694,490,221,693,751,265,142,823,389,3032,76,3587,2519,854,1187,2280,1044,635,497,1052,3127,1418,248,760,2684,1157,342
2021/01/12 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343
2021/01/13 21:59:59+00,,2,0,100,37,132,16,8,1748,20,266,6,1,35,14,137,0,5,393,298,1851,20,5476,1,113,11,271,59,579,1381,775,2200,1348,25,142,135,679,322,1474,1970,826,445,900,1022,293,219,727,506,227,714,764,273,145,850,408,3094,77,3681,2602,871,1226,2344,1093,644,506,1058,3190,1455,255,781,2741,1188,344
2021/01/14 21:59:59+00,,2,0,104,38,133,16,9,1796,20,269,6,1,37,14,140,0,5,399,299,1884,20,5655,1,114,11,274,60,587,1406,783,2231,1359,25,145,141,692,326,1497,2008,843,460,925,1047,297,223,747,520,229,728,779,277,149,865,416,3141,77,3739,2663,887,1253,2396,1113,651,508,1070,3238,1477,258,796,2786,1207,345
2021/01/15 21:59:59+00,,2,0,105,38,134,16,9,1818,19,271,5,1,38,14,142,0,5,406,308,1919,20,5754,1,115,11,279,61,591,1431,791,2262,1370,25,147,146,709,326,1521,2030,847,464,934,1058,298,225,752,529,231,732,791,281,151,881,417,3163,77,3771,2689,893,1268,2420,1130,658,519,1081,3269,1496,259,801,2806,1218,346
2021/01/16 21:59:59+00,,2,0,105,38,134,16,9,1834,19,271,5,1,38,16,143,0,5,408,312,1929,20,5785,1,116,11,279,61,596,1441,794,2272,1372,25,150,146,715,328,1532,2046,849,468,942,1062,299,230,756,531,231,734,792,282,151,885,419,3181,77,3787,2698,900,1272,2434,1133,660,520,1085,3278,1505,259,807,2815,1223,347
2021/01/17 21:59:59+00,,2,0,105,38,134,16,9,1849,19,273,5,1,38,16,145,0,5,413,314,1940,20,5838,1,116,11,283,61,604,1455,802,2291,1373,25,151,147,720,328,1541,2059,851,473,946,1069,299,235,763,537,231,741,796,282,152,894,427,3191,77,3809,2709,904,1282,2449,1140,664,524,1094,3298,1513,263,815,2836,1229,348
2021/01/18 21:59:59+00,,2,0,106,38,135,16,9,1887,19,273,5,1,39,16,146,0,5,423,324,1967,21,5921,1,117,12,286,62,614,1472,817,2300,1387,27,151,147,721,331,1550,2086,860,485,953,1079,303,238,773,546,235,749,805,282,152,902,433,3222,77,3847,2734,912,1297,2482,1155,676,528,1109,3332,1527,266,823,2863,1241,349
2021/01/19 21:59:59+00,,2,0,108,38,134,16,10,1913,19,274,5,1,41,14,147,0,5,430,329,1994,21,6020,1,116,12,289,62,624,1491,825,2324,1405,27,153,151,731,339,1574,2115,878,489,961,1098,307,240,785,559,237,760,828,286,151,908,438,3252,79,3906,2768,924,1316,2508,1177,680,533,1125,3385,1551,269,832,2899,1255,350
2021/01/20 21:59:59+00,,2,0,109,39,133,19,10,1941,19,274,5,1,41,14,149,0,5,434,335,2016,22,6115,1,115,12,292,62,631,1509,836,2336,1412,27,153,153,739,342,1590,2137,893,495,968,1117,307,247,794,571,237,769,836,288,152,925,445,3283,79,3964,2808,928,1334,2544,1192,696,534,1130,3433,1570,270,842,2922,1271,351
2021/01/21 21:59:59+00,,2,0,112,39,133,20,10,1961,19,274,5,1,41,14,149,0,5,439,337,2044,22,6214,1,116,12,295,62,635,1532,843,2363,1419,28,154,154,747,343,1601,2160,903,508,981,1125,308,249,806,579,240,780,840,290,152,936,458,3311,80,4017,2832,936,1348,2564,1207,701,561,1138,3471,1586,274,849,2957,1286,352
2021/01/22 21:59:59+00,,2,0,114,39,135,20,10,1976,19,278,5,1,41,14,148,0,5,443,339,2073,24,6294,1,116,14,297,63,640,1551,846,2377,1427,28,157,155,751,343,1608,2173,910,514,996,1133,309,251,817,584,243,790,845,295,152,940,465,3336,80,4045,2850,939,1355,2585,1213,708,564,1148,3509,1604,276,861,2977,1293,353
2021/01/23 21:59:59+00,,2,0,115,39,135,20,10,2008,19,279,5,1,41,14,148,0,5,445,344,2082,26,6331,1,116,14,299,63,643,1561,849,2394,1433,28,157,157,758,343,1619,2174,915,517,998,1136,311,252,818,585,244,796,850,298,152,945,470,3347,80,4060,2873,948,1369,2599,1218,712,567,1161,3518,1609,277,874,2994,1300,354
2021/01/24 21:59:59+00,,2,0,115,39,135,20,10,2026,19,279,5,1,41,14,148,0,5,448,353,2088,26,6359,1,117,14,300,63,645,1572,854,2401,1435,28,157,160,759,344,1622,2185,921,517,1005,1142,312,254,821,590,250,797,855,298,152,952,477,3364,80,4069,2886,953,1376,2607,1226,715,570,1162,3529,1623,278,879,3010,1310,355
2021/01/25 21:59:59+00,,2,0,121,39,136,20,10,2051,19,280,5,1,41,14,148,0,5,452,359,2124,27,6413,1,119,14,308,63,648,1584,855,2421,1438,28,157,159,765,347,1626,2200,924,526,1015,1150,313,256,821,596,256,804,860,302,153,967,482,3378,80,4099,2912,966,1391,2625,1236,721,573,1170,3564,1638,279,886,3052,1321,356
2021/01/26 21:59:59+00,,2,0,122,39,138,21,10,2074,19,284,5,1,41,14,148,0,5,458,359,2151,27,6497,1,121,13,312,64,658,1595,858,2438,1467,31,158,166,778,351,1646,2216,940,530,1028,1165,313,262,826,600,258,814,869,305,154,976,487,3416,81,4136,2952,967,1407,2649,1240,733,578,1179,3591,1666,281,896,3083,1336,357
2021/01/27 21:59:59+00,,2,0,125,39,139,21,10,2093,19,285,5,1,42,14,149,0,6,465,363,2180,27,6571,1,121,13,313,67,662,1608,861,2456,1496,32,158,176,782,351,1656,2235,953,536,1045,1175,314,263,830,603,261,826,876,311,154,993,497,3442,82,4166,2979,975,1423,2683,1247,744,582,1187,3622,1686,283,905,3122,1347,358
2021/01/28 21:59:59+00,,2,0,125,39,138,21,11,2104,19,288,5,1,42,14,148,0,6,471,365,2201,27,6681,1,122,13,318,69,667,1620,866,2486,1504,32,158,177,787,354,1669,2260,963,543,1056,1192,314,266,840,612,268,834,884,313,154,1003,504,3473,82,4216,3004,984,1441,2710,1266,755,584,1197,3663,1704,286,914,3162,1360,359
2021/01/29 21:59:59+00,,2,0,128,39,139,21,11,2123,19,288,5,1,42,14,149,0,6,478,369,2214,27,6720,1,122,13,320,70,671,1632,868,2498,1507,32,159,178,797,354,1676,2280,967,545,1060,1202,314,267,847,615,270,837,888,316,155,1012,507,3500,82,4252,3026,997,1455,2734,1278,758,585,1201,3688,1721,286,917,3181,1370,360
2021/01/30 21:59:59+00,,2,0,128,40,139,21,11,2134,19,288,5,1,42,14,149,0,6,479,377,2223,27,6732,1,122,13,320,70,672,1639,871,2506,1510,32,159,178,800,356,1685,2293,976,547,1070,1210,317,268,851,619,271,838,894,317,155,1014,508,3516,83,4268,3041,1003,1461,2739,1285,759,589,1212,3700,1729,287,920,3190,1374,361
2021/01/31 21:59:59+00,,2,0,128,40,141,21,11,2148,19,288,5,1,42,14,149,0,6,484,384,2250,27,6803,1,122,13,320,70,674,1649,871,2516,1528,32,160,178,807,360,1695,2308,978,549,1081,1221,317,272,857,627,272,842,895,320,155,1016,513,3534,83,4284,3061,1010,1472,2746,1288,765,590,1214,3727,1742,287,927,3219,1380,362
2021/02/01 21:59:59+00,,2,0,130,40,142,21,11,2173,19,291,5,1,42,14,149,0,6,491,386,2279,27,6883,1,127,13,322,71,679,1675,881,2538,1576,33,160,181,814,363,1705,2338,988,555,1094,1240,316,273,864,631,272,852,899,324,155,1030,518,3568,83,4311,3094,1021,1487,2759,1292,775,593,1221,3748,1759,290,933,3253,1390,363
2021/02/02 21:59:59+00,,2,0,132,40,141,21,11,2200,19,293,6,2,42,14,149,0,6,496,391,2298,27,6966,1,128,13,324,71,680,1683,888,2549,1617,35,160,182,823,364,1718,2361,996,558,1107,1255,318,275,869,634,274,859,914,326,159,1038,523,3594,83,4362,3116,1035,1508,2794,1304,783,604,1236,3768,1780,292,936,3282,1409,364
2021/02/03 21:59:59+00,,2,0,132,40,141,21,11,2218,19,295,6,2,42,14,150,0,6,500,393,2319,27,7031,1,128,13,326,72,684,1693,894,2564,1631,36,162,186,830,367,1724,2378,1014,561,1115,1266,319,277,877,641,277,865,922,327,159,1045,535,3612,84,4398,3147,1041,1522,2811,1315,787,607,1241,3784,1807,293,945,3301,1419,365
2021/02/04 21:59:59+00,,2,0,133,40,140,21,11,2237,19,296,6,2,42,14,150,0,6,500,398,2340,27,7084,1,128,13,329,73,690,1701,896,2588,1642,36,162,188,835,373,1738,2399,1026,565,1122,1274,319,280,881,653,281,876,935,328,158,1053,540,3628,84,4433,3166,1051,1542,2831,1323,793,611,1249,3815,1823,298,958,3318,1428,366
2021/02/05 21:59:59+00,,2,0,133,40,140,21,11,2261,19,296,6,2,42,14,150,0,6,503,400,2352,27,7110,1,128,13,330,74,693,1708,900,2594,1647,36,162,189,836,374,1742,2410,1028,569,1124,1279,319,280,885,656,281,882,938,329,158,1057,540,3636,84,4457,3174,1061,1548,2836,1327,796,613,1258,3826,1828,301,959,3327,1436,367
2021/02/06 21:59:59+00,,2,0,133,40,140,21,11,2267,19,296,6,2,42,14,151,0,5,507,403,2361,27,7137,1,128,13,331,74,693,1713,900,2596,1648,37,163,189,840,374,1745,2418,1030,571,1127,1284,322,280,887,657,282,884,944,331,158,1058,541,3642,84,4475,3181,1063,1552,2850,1331,802,614,1263,3833,1837,301,959,3332,1437,368
2021/02/07 21:59:59+00,,2,0,133,40,140,21,11,2276,19,299,6,2,42,14,151,0,5,509,404,2359,27,7155,1,129,13,333,74,697,1715,904,2598,1670,39,163,185,846,374,1745,2425,1032,575,1129,1289,322,281,891,661,285,888,940,331,158,1060,544,3646,85,4483,3193,1070,1555,2857,1331,805,614,1275,3845,1843,303,955,3336,1442,369
2021/02/08 21:59:59+00,,2,0,133,40,143,21,11,2288,19,296,6,2,42,14,151,0,5,513,408,2381,27,7200,1,130,13,332,74,704,1721,909,2609,1682,37,163,193,846,377,1753,2447,1040,577,1136,1299,326,281,895,663,287,891,954,335,158,1065,548,3663,87,4515,3205,1078,1562,2876,1344,808,619,1276,3870,1870,304,968,3352,1453,370
2021/02/09 21:59:59+00,,2,0,134,40,143,21,11,2300,19,296,6,2,43,14,151,0,5,515,411,2399,27,7236,1,130,13,333,75,710,1735,914,2616,1706,38,163,195,849,379,1763,2456,1044,578,1144,1307,326,282,901,666,287,895,960,336,158,1072,555,3674,87,4532,3214,1085,1568,2885,1345,811,620,1280,3892,1882,305,972,3362,1459,371
2021/02/10 21:59:59+00,,2,0,135,40,144,21,11,2313,19,297,6,2,44,14,151,0,5,518,414,2412,27,7277,1,130,13,333,75,712,1740,916,2631,1735,39,163,200,849,379,1772,2466,1046,581,1148,1312,327,282,904,669,290,899,966,337,159,1074,558,3699,87,4549,3226,1092,1582,2894,1350,810,621,1285,3905,1898,306,973,3374,1466,372
2021/02/11 21:59:59+00,,2,0,135,40,144,21,11,2333,19,300,6,2,45,14,151,0,5,518,413,2419,27,7320,1,130,13,336,75,715,1747,918,2634,1754,44,164,195,852,379,1776,2471,1051,584,1154,1319,328,283,911,671,289,900,971,339,159,1077,559,3709,87,4556,3240,1095,1589,2910,1352,815,620,1295,3917,1907,309,969,3381,1471,373
2021/02/12 21:59:59+00,,2,0,135,40,144,21,11,2340,20,297,6,2,45,15,151,0,5,518,415,2431,27,7353,1,130,13,336,75,716,1755,921,2641,1762,42,164,201,853,381,1782,2479,1057,585,1160,1326,329,286,917,677,290,901,983,339,159,1080,560,3722,87,4573,3251,1099,1597,2916,1361,817,624,1292,3936,1910,312,980,3392,1473,374
2021/02/13 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375
2021/02/14 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376
2021/02/15 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377
2021/02/16 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378
2021/02/17 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379
2021/02/18 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380
2021/02/19 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381
2021/02/20 21:59:59+00,No data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382
2021/02/21 21:59:59+00,,2,0,137,40,144,21,11,2353,20,301,6,2,46,15,151,0,5,521,415,2436,27,7389,1,130,13,336,75,717,1763,921,2655,1765,44,164,196,860,383,1781,2498,1059,587,1162,1331,329,286,918,681,289,907,985,339,159,1088,559,3731,87,4580,3263,1111,1602,2920,1364,821,619,1305,3946,1927,312,977,3411,1479,383
2021/02/22 21:59:59+00,,2,0,139,40,145,21,11,2354,20,301,6,2,46,15,151,0,5,523,416,2446,27,7459,1,130,13,338,75,720,1774,928,2662,1785,43,164,201,862,386,1795,2513,1059,590,1178,1332,331,287,921,685,291,916,991,340,159,1104,570,3748,87,4603,3272,1121,1608,2925,1373,822,627,1300,3965,1936,315,988,3427,1485,384
2021/02/23 21:59:59+00,,2,0,139,40,145,21,11,2360,20,301,6,2,46,15,151,0,5,526,417,2458,27,7496,1,130,13,338,78,722,1780,936,2673,1821,47,164,204,866,387,1803,2521,1060,590,1186,1354,332,287,927,689,291,918,993,343,159,1117,572,3766,87,4626,3286,1130,1611,2937,1377,827,630,1306,3986,1954,316,991,3447,1493,385
2021/02/24 21:59:59+00,,2,0,139,40,145,21,11,2365,20,301,6,2,47,15,151,0,5,527,419,2467,27,7533,1,130,13,340,78,728,1783,937,2689,1826,47,164,208,870,389,1808,2522,1064,591,1188,1360,333,287,928,690,292,921,996,346,159,1124,572,3778,87,4641,3301,1139,1615,2941,1383,828,630,1308,3995,1962,318,994,3456,1494,386
2021/02/25 21:59:59+00,,2,0,139,40,146,21,11,2368,20,303,6,2,48,15,151,0,5,528,422,2476,27,7548,1,130,13,340,78,731,1788,941,2695,1832,47,165,209,873,390,1819,2530,1065,592,1194,1359,334,290,929,696,292,922,1005,347,159,1125,574,3791,87,4646,3306,1147,1618,2947,1385,833,631,1308,4009,1967,320,997,3468,1502,387
2021/02/26 21:59:59+00,,2,0,139,40,146,21,11,2391,20,303,6,2,46,15,155,0,5,528,425,2479,27,7583,1,130,13,344,78,737,1804,943,2720,1846,48,166,209,875,391,1822,2540,1069,592,1200,1361,334,292,929,699,292,922,1013,351,159,1133,577,3808,87,4658,3321,1151,1622,2955,1388,839,634,1313,4020,1976,320,1001,3477,1507,388
2021/02/27 21:59:59+00,,2,0,139,40,148,21,11,2395,20,303,6,2,46,15,158,0,5,529,425,2485,27,7621,1,135,13,345,78,738,1808,948,2725,1862,48,167,210,876,391,1832,2545,1074,593,1203,1364,335,292,933,700,292,923,1020,351,159,1134,581,3821,87,4669,3338,1156,1627,2963,1391,844,635,1314,4032,1983,322,1009,3486,1512,389
2021/02/28 21:59:59+00,,2,0,139,40,148,21,11,2396,20,303,6,2,46,15,158,0,5,529,424,2485,27,7625,1,135,13,345,78,738,1812,948,2726,1862,48,167,210,876,391,1832,2545,1074,593,1203,1364,335,292,933,700,292,923,1022,351,159,1134,582,3821,87,4669,3339,1156,1627,2963,1392,844,635,1314,4032,1984,323,1009,3488,1513,390
2021/03/01 21:59:59+00,,2,0,140,41,148,21,11,2402,20,303,6,2,46,15,161,0,5,532,423,2488,28,7661,1,135,13,346,80,739,1819,950,2731,1874,49,167,211,882,392,1840,2559,1081,595,1206,1370,336,290,936,705,293,927,1028,355,159,1139,582,3831,88,4692,3348,1161,1637,2973,1395,850,637,1314,4038,1986,324,1011,3493,1516,391
2021/03/02 21:59:59+00,,2,0,139,41,147,21,11,2426,20,303,6,2,46,16,162,0,5,532,424,2494,28,7676,1,132,14,349,82,739,1824,950,2736,1894,49,167,211,883,393,1843,2562,1086,595,1207,1372,336,292,938,709,294,928,1031,356,159,1141,585,3839,88,4706,3352,1163,1638,2976,1398,850,641,1316,4051,1992,324,1011,3500,1518,392
2021/03/03 21:59:59+00,,2,0,139,41,147,21,11,2460,20,303,6,2,46,16,162,0,5,533,431,2497,28,7684,1,132,15,349,82,741,1827,952,2736,1917,49,167,211,885,393,1845,2569,1087,595,1210,1374,336,295,938,709,295,929,1032,359,159,1143,586,3848,88,4711,3357,1167,1644,2979,1399,852,642,1320,4063,1997,325,1013,3505,1517,393
2021/03/04 21:59:59+00,,2,0,139,41,147,21,11,2459,20,303,6,2,46,16,161,0,5,533,431,2498,28,7693,1,132,15,351,82,741,1826,954,2742,1915,49,168,211,887,392,1844,2570,1089,595,1212,1375,336,295,940,712,295,930,1032,360,159,1145,587,3859,88,4714,3362,1169,1645,2982,1401,853,642,1321,4064,2002,325,1016,3512,1519,394
2021/03/05 21:59:59+00,,2,0,139,41,146,21,11,2466,19,303,6,2,46,16,162,0,5,534,427,2500,28,7698,1,132,15,351,82,740,1831,958,2743,1923,50,168,211,889,392,1846,2573,1089,596,1216,1378,336,295,940,711,297,930,1033,360,159,1147,587,3863,88,4717,3362,1171,1645,2983,1402,853,643,1323,4067,2005,325,1020,3516,1521,395
2021/03/06 21:59:59+00,,2,0,138,41,145,21,11,2504,19,303,6,2,47,15,162,0,5,534,426,2501,28,7702,1,132,15,351,82,740,1831,958,2744,1923,50,168,211,889,392,1847,2574,1089,596,1216,1379,336,295,939,712,298,930,1033,361,159,1147,587,3865,88,4718,3365,1171,1645,2985,1400,853,643,1323,4069,2007,326,1020,3517,1522,396
2021/03/07 21:59:59+00,,2,0,138,41,145,21,11,2508,19,303,6,2,47,15,162,0,5,538,428,2505,28,7722,1,132,15,353,82,741,1836,963,2745,1926,50,168,211,889,393,1848,2578,1090,599,1218,1381,336,298,941,713,299,932,1035,361,159,1148,588,3876,88,4729,3374,1172,1645,2986,1403,853,647,1323,4073,2009,327,1022,3522,1528,397
2021/03/08 21:59:59+00,,2,0,138,41,145,21,11,2511,19,303,6,2,47,15,163,0,5,538,428,2508,28,7734,1,132,15,354,85,742,1839,964,2748,1928,50,169,211,890,393,1850,2581,1092,599,1219,1385,335,299,941,714,301,933,1037,361,159,1148,589,3887,88,4734,3377,1174,1647,2986,1405,856,648,1324,4077,2011,327,1025,3524,1530,398
2021/03/09 21:59:59+00,,2,0,138,41,145,21,11,2512,19,303,6,2,47,16,163,0,5,539,428,2516,28,7748,1,132,15,354,86,742,1841,962,2749,1940,50,170,211,892,395,1854,2581,1093,599,1222,1386,336,299,945,718,302,936,1039,361,159,1148,590,3889,88,4738,3377,1175,1647,2988,1406,858,650,1324,4078,2018,331,1026,3532,1532,399
